chr	start	end	strand	gene_id	transcript_id	gene_name	gene_biotype	transcript_biotype
XI	309206	309442	+	YKL068W-A	YKL068W-A_mRNA	YKL068W-A	protein_coding	protein_coding
XI	310199	313078	+	YKL068W	YKL068W_mRNA	NUP100	protein_coding	protein_coding
XI	313401	313472	-	tH(GUG)K	tH(GUG)K_tRNA	tH(GUG)K	tRNA	tRNA
XI	314812	315273	+	YKL067W	YKL067W_mRNA	YNK1	protein_coding	protein_coding
XI	315281	315724	+	YKL066W	YKL066W_mRNA	YKL066W	protein_coding	protein_coding
XI	315954	316175	+	YKL065W-A	YKL065W-A_mRNA	YKL065W-A	protein_coding	protein_coding
XI	316437	317057	-	YKL065C	YKL065C_mRNA	YKL065C	protein_coding	protein_coding
XI	317764	320673	+	YKL064W	YKL064W_mRNA	YKL064W	protein_coding	protein_coding
XI	321015	321518	-	YKL063C	YKL063C_mRNA	YKL063C	protein_coding	protein_coding
XI	323228	325120	+	YKL062W	YKL062W_mRNA	YKL062W	protein_coding	protein_coding
XI	325771	326112	+	YKL061W	YKL061W_mRNA	YKL061W	protein_coding	protein_coding
XI	326408	327487	-	YKL060C	YKL060C_mRNA	FBA1	protein_coding	protein_coding
XI	328118	329443	-	YKL059C	YKL059C_mRNA	YKL059C	protein_coding	protein_coding
XI	330166	330534	+	YKL058W	YKL058W_mRNA	YKL058W	protein_coding	protein_coding
XI	330856	333969	-	YKL057C	YKL057C_mRNA	NUP120	protein_coding	protein_coding
XI	334412	334915	-	YKL056C	YKL056C_mRNA	TMA19	protein_coding	protein_coding
XI	335321	336157	-	YKL055C	YKL055C_mRNA	YKL055C	protein_coding	protein_coding
XI	336537	338753	-	YKL054C	YKL054C_mRNA	DEF1	protein_coding	protein_coding
XI	339182	339442	-	YKL053C-A	YKL053C-A_mRNA	YKL053C-A	protein_coding	protein_coding
XI	339572	339946	+	YKL053W	YKL053W_mRNA	YKL053W	protein_coding	protein_coding
XI	339668	340546	-	YKL052C	YKL052C_mRNA	YKL052C	protein_coding	protein_coding
XI	341312	342373	+	YKL051W	YKL051W_mRNA	YKL051W	protein_coding	protein_coding
XI	342852	345620	-	YKL050C	YKL050C_mRNA	YKL050C	protein_coding	protein_coding
XI	346075	346764	-	YKL049C	YKL049C_mRNA	CSE4	protein_coding	protein_coding
XI	347214	349136	-	YKL048C	YKL048C_mRNA	ELM1	protein_coding	protein_coding
XI	349463	351013	+	YKL047W	YKL047W_mRNA	YKL047W	protein_coding	protein_coding
XI	351275	352624	-	YKL046C	YKL046C_mRNA	YKL046C	protein_coding	protein_coding
XI	353493	355079	+	YKL045W	YKL045W_mRNA	YKL045W	protein_coding	protein_coding
XI	356322	356642	+	YKL044W	YKL044W_mRNA	YKL044W	protein_coding	protein_coding
XI	356748	357848	+	YKL043W	YKL043W_mRNA	YKL043W	protein_coding	protein_coding
XI	358475	359566	+	YKL042W	YKL042W_mRNA	YKL042W	protein_coding	protein_coding
XI	360143	360817	+	YKL041W	YKL041W_mRNA	VPS24	protein_coding	protein_coding
XI	361058	361828	-	YKL040C	YKL040C_mRNA	NFU1	protein_coding	protein_coding
XI	362622	364193	+	YKL039W	YKL039W_mRNA	YKL039W	protein_coding	protein_coding
XI	364776	364876	+	snR69	snR69_snoRNA	snR69	snoRNA	snoRNA
XI	365605	369117	+	YKL038W	YKL038W_mRNA	YKL038W	protein_coding	protein_coding
XI	369365	369721	+	YKL037W	YKL037W_mRNA	YKL037W	protein_coding	protein_coding
XI	369528	369920	-	YKL036C	YKL036C_mRNA	YKL036C	protein_coding	protein_coding
XI	369891	371390	+	YKL035W	YKL035W_mRNA	YKL035W	protein_coding	protein_coding
XI	371829	374105	+	YKL034W	YKL034W_mRNA	YKL034W	protein_coding	protein_coding
XI	374505	375215	+	YKL033W-A	YKL033W-A_mRNA	YKL033W-A	protein_coding	protein_coding
XI	375456	378572	+	YKL033W	YKL033W_mRNA	TTI1	protein_coding	protein_coding
XI	379680	379753	+	tV(AAC)K2	tV(AAC)K2_tRNA	tV(AAC)K2	tRNA	tRNA
XI	380065	381858	-	YKL032C	YKL032C_mRNA	IXR1	protein_coding	protein_coding
XI	382072	382485	+	YKL031W	YKL031W_mRNA	YKL031W	protein_coding	protein_coding
XI	382498	383103	+	YKL030W	YKL030W_mRNA	YKL030W	protein_coding	protein_coding
XI	382716	384725	-	YKL029C	YKL029C_mRNA	YKL029C	protein_coding	protein_coding
XI	385758	387206	+	YKL028W	YKL028W_mRNA	YKL028W	protein_coding	protein_coding
XI	387562	388905	+	YKL027W	YKL027W_mRNA	YKL027W	protein_coding	protein_coding
XI	389380	389883	-	YKL026C	YKL026C_mRNA	YKL026C	protein_coding	protein_coding
XI	390240	392279	-	YKL025C	YKL025C_mRNA	PAN3	protein_coding	protein_coding
XI	392526	393140	-	YKL024C	YKL024C_mRNA	URA6	protein_coding	protein_coding
XI	393146	393373	-	YKL023C-A	YKL023C-A_mRNA	YKL023C-A	protein_coding	protein_coding
XI	393721	394554	+	YKL023W	YKL023W_mRNA	YKL023W	protein_coding	protein_coding
XI	394726	397248	-	YKL022C	YKL022C_mRNA	YKL022C	protein_coding	protein_coding
XI	397344	398750	-	YKL021C	YKL021C_mRNA	YKL021C	protein_coding	protein_coding
XI	398832	402080	-	YKL020C	YKL020C_mRNA	YKL020C	protein_coding	protein_coding
XI	402568	403518	+	YKL019W	YKL019W_mRNA	YKL019W	protein_coding	protein_coding
XI	403580	403879	-	YKL018C-A	YKL018C-A_mRNA	YKL018C-A	protein_coding	protein_coding
XI	404102	405091	+	YKL018W	YKL018W_mRNA	SWD2	protein_coding	protein_coding
XI	405190	407241	-	YKL017C	YKL017C_mRNA	HCS1	protein_coding	protein_coding
XI	407465	407989	-	YKL016C	YKL016C_mRNA	YKL016C	protein_coding	protein_coding
XI	408544	411483	+	YKL015W	YKL015W_mRNA	YKL015W	protein_coding	protein_coding
XI	411619	416913	-	YKL014C	YKL014C_mRNA	URB1	protein_coding	protein_coding
XI	417508	418023	-	YKL013C	YKL013C_mRNA	YKL013C	protein_coding	protein_coding
XI	418310	420061	+	YKL012W	YKL012W_mRNA	YKL012W	protein_coding	protein_coding
XI	420155	421216	-	YKL011C	YKL011C_mRNA	CCE1	protein_coding	protein_coding
XI	421424	425875	-	YKL010C	YKL010C_mRNA	YKL010C	protein_coding	protein_coding
XI	426242	426952	+	YKL009W	YKL009W_mRNA	YKL009W	protein_coding	protein_coding
XI	427295	428551	-	YKL008C	YKL008C_mRNA	LAC1	protein_coding	protein_coding
XI	429302	430108	+	YKL007W	YKL007W_mRNA	YKL007W	protein_coding	protein_coding
XI	430198	430632	-	YKL006C-A	YKL006C-A_mRNA	YKL006C-A	protein_coding	protein_coding
XI	431030	431138	-	snR87	snR87_snoRNA	snR87	snoRNA	snoRNA
XI	431906	432720	+	YKL006W	YKL006W_mRNA	RPL14A	protein_coding	protein_coding
XI	433093	434877	-	YKL005C	YKL005C_mRNA	YKL005C	protein_coding	protein_coding
XI	435580	436785	+	YKL004W	YKL004W_mRNA	YKL004W	protein_coding	protein_coding
XI	437097	437492	-	YKL003C	YKL003C_mRNA	YKL003C	protein_coding	protein_coding
XI	437778	438544	+	YKL002W	YKL002W_mRNA	DID4	protein_coding	protein_coding
XI	438777	439385	-	YKL001C	YKL001C_mRNA	YKL001C	protein_coding	protein_coding
XI	440608	442722	-	YKR001C	YKR001C_mRNA	VPS1	protein_coding	protein_coding
XI	443232	444938	+	YKR002W	YKR002W_mRNA	YKR002W	protein_coding	protein_coding
XI	445381	446727	+	YKR003W	YKR003W_mRNA	YKR003W	protein_coding	protein_coding
XI	446799	448036	-	YKR004C	YKR004C_mRNA	ECM9	protein_coding	protein_coding
XI	448521	450167	-	YKR005C	YKR005C_mRNA	YKR005C	protein_coding	protein_coding
XI	450423	451217	-	YKR006C	YKR006C_mRNA	MRPL13	protein_coding	protein_coding
XI	451434	451988	+	YKR007W	YKR007W_mRNA	MEH1	protein_coding	protein_coding
XI	452201	454078	+	YKR008W	YKR008W_mRNA	YKR008W	protein_coding	protein_coding
XI	454352	457054	-	YKR009C	YKR009C_mRNA	FOX2	protein_coding	protein_coding
XI	458557	458670	+	tL(CAA)K	tL(CAA)K_tRNA	tL(CAA)K	tRNA	tRNA
XI	458924	461239	-	YKR010C	YKR010C_mRNA	YKR010C	protein_coding	protein_coding
XI	461635	462696	-	YKR011C	YKR011C_mRNA	YKR011C	protein_coding	protein_coding
XI	463739	464116	-	YKR012C	YKR012C_mRNA	YKR012C	protein_coding	protein_coding
XI	463959	464948	+	YKR013W	YKR013W_mRNA	PRY2	protein_coding	protein_coding
XI	465367	466071	-	YKR014C	YKR014C_mRNA	YKR014C	protein_coding	protein_coding
XI	466961	468667	-	YKR015C	YKR015C_mRNA	YKR015C	protein_coding	protein_coding
XI	469717	471339	+	YKR016W	YKR016W_mRNA	FCJ1	protein_coding	protein_coding
XI	471694	473349	-	YKR017C	YKR017C_mRNA	YKR017C	protein_coding	protein_coding
XI	473723	475900	-	YKR018C	YKR018C_mRNA	YKR018C	protein_coding	protein_coding
XI	476216	478063	-	YKR019C	YKR019C_mRNA	YKR019C	protein_coding	protein_coding
XI	478338	478832	+	YKR020W	YKR020W_mRNA	VPS51	protein_coding	protein_coding
XI	479234	481981	+	YKR021W	YKR021W_mRNA	ALY1	protein_coding	protein_coding
XI	482171	483139	-	YKR022C	YKR022C_mRNA	YKR022C	protein_coding	protein_coding
XI	483419	485011	+	YKR023W	YKR023W_mRNA	YKR023W	protein_coding	protein_coding
XI	485144	487372	-	YKR024C	YKR024C_mRNA	YKR024C	protein_coding	protein_coding
XI	487770	488618	+	YKR025W	YKR025W_mRNA	RPC37	protein_coding	protein_coding
XI	488738	489655	-	YKR026C	YKR026C_mRNA	GCN3	protein_coding	protein_coding
XI	490968	491040	+	tR(ACG)K	tR(ACG)K_tRNA	tR(ACG)K	tRNA	tRNA
XI	491364	493661	+	YKR027W	YKR027W_mRNA	BCH2	protein_coding	protein_coding
XI	494257	497358	+	YKR028W	YKR028W_mRNA	YKR028W	protein_coding	protein_coding
XI	497578	499833	-	YKR029C	YKR029C_mRNA	YKR029C	protein_coding	protein_coding
XI	500282	501103	+	YKR030W	YKR030W_mRNA	GMH1	protein_coding	protein_coding
XI	501344	506395	-	YKR031C	YKR031C_mRNA	SPO14	protein_coding	protein_coding
XI	506517	506831	+	YKR032W	YKR032W_mRNA	YKR032W	protein_coding	protein_coding
XI	506879	507304	-	YKR033C	YKR033C_mRNA	YKR033C	protein_coding	protein_coding
XI	506898	507707	+	YKR034W	YKR034W_mRNA	DAL80	protein_coding	protein_coding
XI	507920	508561	-	YKR035C	YKR035C_mRNA	YKR035C	protein_coding	protein_coding
XI	507939	508553	+	YKR035W-A	YKR035W-A_mRNA	DID2	protein_coding	protein_coding
XI	508702	510633	-	YKR036C	YKR036C_mRNA	YKR036C	protein_coding	protein_coding
XI	510910	511797	-	YKR037C	YKR037C_mRNA	YKR037C	protein_coding	protein_coding
XI	511999	513159	-	YKR038C	YKR038C_mRNA	YKR038C	protein_coding	protein_coding
XI	513332	513403	-	tD(GUC)K	tD(GUC)K_tRNA	tD(GUC)K	tRNA	tRNA
XI	515063	516871	+	YKR039W	YKR039W_mRNA	YKR039W	protein_coding	protein_coding
XI	517988	518060	+	tA(AGC)K2	tA(AGC)K2_tRNA	tA(AGC)K2	tRNA	tRNA
XI	518063	518566	-	YKR040C	YKR040C_mRNA	YKR040C	protein_coding	protein_coding
XI	518198	518950	+	YKR041W	YKR041W_mRNA	YKR041W	protein_coding	protein_coding
XI	519527	520624	+	YKR042W	YKR042W_mRNA	YKR042W	protein_coding	protein_coding
XI	520897	521712	-	YKR043C	YKR043C_mRNA	YKR043C	protein_coding	protein_coding
XI	522015	523346	+	YKR044W	YKR044W_mRNA	YKR044W	protein_coding	protein_coding
XI	523418	523969	-	YKR045C	YKR045C_mRNA	YKR045C	protein_coding	protein_coding
XI	524223	525074	-	YKR046C	YKR046C_mRNA	YKR046C	protein_coding	protein_coding
XI	525257	525562	+	YKR047W	YKR047W_mRNA	YKR047W	protein_coding	protein_coding
XI	525387	526640	-	YKR048C	YKR048C_mRNA	YKR048C	protein_coding	protein_coding
XI	526830	527231	-	YKR049C	YKR049C_mRNA	YKR049C	protein_coding	protein_coding
XI	527815	530484	+	YKR050W	YKR050W_mRNA	TRK2	protein_coding	protein_coding
XI	530946	532202	+	YKR051W	YKR051W_mRNA	YKR051W	protein_coding	protein_coding
XI	532550	533464	-	YKR052C	YKR052C_mRNA	YKR052C	protein_coding	protein_coding
XI	534067	535281	-	YKR053C	YKR053C_mRNA	YSR3	protein_coding	protein_coding
XI	535647	547925	-	YKR054C	YKR054C_mRNA	DYN1	protein_coding	protein_coding
XI	548216	549091	+	YKR055W	YKR055W_mRNA	YKR055W	protein_coding	protein_coding
XI	549448	551367	+	YKR056W	YKR056W_mRNA	TRM2	protein_coding	protein_coding
XI	551657	552242	+	YKR057W	YKR057W_mRNA	RPS21A	protein_coding	protein_coding
XI	552770	554620	+	YKR058W	YKR058W_mRNA	YKR058W	protein_coding	protein_coding
XI	554987	556174	+	YKR059W	YKR059W_mRNA	TIF1	protein_coding	protein_coding
XI	556518	557342	+	YKR060W	YKR060W_mRNA	YKR060W	protein_coding	protein_coding
XI	557677	558954	+	YKR061W	YKR061W_mRNA	YKR061W	protein_coding	protein_coding
XI	559016	559366	-	snR42	snR42_snoRNA	snR42	snoRNA	snoRNA
XI	559666	560652	+	YKR062W	YKR062W_mRNA	YKR062W	protein_coding	protein_coding
XI	560789	562297	-	YKR063C	YKR063C_mRNA	YKR063C	protein_coding	protein_coding
XI	562547	565138	+	YKR064W	YKR064W_mRNA	YKR064W	protein_coding	protein_coding
XI	565299	565892	-	YKR065C	YKR065C_mRNA	PAM17	protein_coding	protein_coding
XI	566113	567198	-	YKR066C	YKR066C_mRNA	YKR066C	protein_coding	protein_coding
XI	567918	570149	+	YKR067W	YKR067W_mRNA	GPT2	protein_coding	protein_coding
XI	570328	570909	-	YKR068C	YKR068C_mRNA	YKR068C	protein_coding	protein_coding
XI	571612	573393	+	YKR069W	YKR069W_mRNA	MET1	protein_coding	protein_coding
XI	573574	574632	+	YKR070W	YKR070W_mRNA	YKR070W	protein_coding	protein_coding
XI	574934	575980	-	YKR071C	YKR071C_mRNA	YKR071C	protein_coding	protein_coding
XI	576435	578123	-	YKR072C	YKR072C_mRNA	SIS2	protein_coding	protein_coding
XI	578187	578507	-	YKR073C	YKR073C_mRNA	YKR073C	protein_coding	protein_coding
XI	578965	579060	+	tK(UUU)K	tK(UUU)K_tRNA	tK(UUU)K	tRNA	tRNA
XI	579209	579676	+	YKR074W	YKR074W_mRNA	YKR074W	protein_coding	protein_coding
XI	579827	580750	-	YKR075C	YKR075C_mRNA	YKR075C	protein_coding	protein_coding
XI	580212	580481	+	YKR075W-A	YKR075W-A_mRNA	YKR075W-A	protein_coding	protein_coding
XI	582283	583395	+	YKR076W	YKR076W_mRNA	ECM4	protein_coding	protein_coding
XI	583653	584744	+	YKR077W	YKR077W_mRNA	YKR077W	protein_coding	protein_coding
XI	584952	586709	+	YKR078W	YKR078W_mRNA	YKR078W	protein_coding	protein_coding
XI	586789	589305	-	YKR079C	YKR079C_mRNA	YKR079C	protein_coding	protein_coding
XI	590395	591357	+	YKR080W	YKR080W_mRNA	YKR080W	protein_coding	protein_coding
XI	591506	592540	-	YKR081C	YKR081C_mRNA	YKR081C	protein_coding	protein_coding
XI	592825	596298	+	YKR082W	YKR082W_mRNA	NUP133	protein_coding	protein_coding
XI	596421	596822	-	YKR083C	YKR083C_mRNA	DAD2	protein_coding	protein_coding
XI	597055	598890	-	YKR084C	YKR084C_mRNA	YKR084C	protein_coding	protein_coding
XI	599094	599681	-	YKR085C	YKR085C_mRNA	MRPL20	protein_coding	protein_coding
XI	599857	603072	+	YKR086W	YKR086W_mRNA	PRP16	protein_coding	protein_coding
XI	603195	604232	-	YKR087C	YKR087C_mRNA	YKR087C	protein_coding	protein_coding
XI	604405	605418	-	YKR088C	YKR088C_mRNA	YKR088C	protein_coding	protein_coding
XI	605633	608365	-	YKR089C	YKR089C_mRNA	TGL4	protein_coding	protein_coding
XI	608946	611066	+	YKR090W	YKR090W_mRNA	YKR090W	protein_coding	protein_coding
XI	611525	612265	+	YKR091W	YKR091W_mRNA	YKR091W	protein_coding	protein_coding
XI	612665	613885	-	YKR092C	YKR092C_mRNA	YKR092C	protein_coding	protein_coding
XI	615730	617535	+	YKR093W	YKR093W_mRNA	YKR093W	protein_coding	protein_coding
XI	617996	618750	-	YKR094C	YKR094C_mRNA	RPL40B	protein_coding	protein_coding
XI	619805	625432	+	YKR095W	YKR095W_mRNA	MLP1	protein_coding	protein_coding
XI	625864	626205	+	YKR095W-A	YKR095W-A_mRNA	YKR095W-A	protein_coding	protein_coding
XI	626793	630380	+	YKR096W	YKR096W_mRNA	YKR096W	protein_coding	protein_coding
XI	631152	632801	+	YKR097W	YKR097W_mRNA	PCK1	protein_coding	protein_coding
XI	633026	635179	-	YKR098C	YKR098C_mRNA	YKR098C	protein_coding	protein_coding
XI	635851	638286	+	YKR099W	YKR099W_mRNA	YKR099W	protein_coding	protein_coding
XI	638901	639968	-	YKR100C	YKR100C_mRNA	SKG1	protein_coding	protein_coding
XI	640540	642504	+	YKR101W	YKR101W_mRNA	YKR101W	protein_coding	protein_coding
XI	646356	649865	+	YKR102W	YKR102W_mRNA	YKR102W	protein_coding	protein_coding
XI	653080	656736	+	YKR103W	YKR103W_mRNA	YKR103W	protein_coding	protein_coding
XI	656836	657756	+	YKR104W	YKR104W_mRNA	YKR104W	protein_coding	protein_coding
XI	658716	660464	-	YKR105C	YKR105C_mRNA	YKR105C	protein_coding	protein_coding
XI	661442	663289	+	YKR106W	YKR106W_mRNA	YKR106W	protein_coding	protein_coding
V	264	4097	-	YEL077C	YEL077C_mRNA	YEL077C	protein_coding	protein_coding
V	630	1112	+	YEL077W-A	YEL077W-A_mRNA	YEL077W-A	protein_coding	protein_coding
V	4185	5114	-	YEL076C-A	YEL076C-A_mRNA	YEL076C-A	protein_coding	protein_coding
V	4464	5114	-	YEL076C	YEL076C_mRNA	YEL076C	protein_coding	protein_coding
V	4870	5481	+	YEL075W-A	YEL075W-A_mRNA	YEL075W-A	protein_coding	protein_coding
V	5345	5713	-	YEL075C	YEL075C_mRNA	YEL075C	protein_coding	protein_coding
V	6126	6464	+	YEL074W	YEL074W_mRNA	YEL074W	protein_coding	protein_coding
V	7230	7553	-	YEL073C	YEL073C_mRNA	YEL073C	protein_coding	protein_coding
V	13720	14415	+	YEL072W	YEL072W_mRNA	YEL072W	protein_coding	protein_coding
V	16355	17845	+	YEL071W	YEL071W_mRNA	YEL071W	protein_coding	protein_coding
V	19589	21097	+	YEL070W	YEL070W_mRNA	YEL070W	protein_coding	protein_coding
V	21537	23231	-	YEL069C	YEL069C_mRNA	YEL069C	protein_coding	protein_coding
V	25646	25978	-	YEL068C	YEL068C_mRNA	YEL068C	protein_coding	protein_coding
V	26189	26776	-	YEL067C	YEL067C_mRNA	YEL067C	protein_coding	protein_coding
V	26667	27206	+	YEL066W	YEL066W_mRNA	YEL066W	protein_coding	protein_coding
V	27657	29543	+	YEL065W	YEL065W_mRNA	SIT1	protein_coding	protein_coding
V	29797	31239	-	YEL064C	YEL064C_mRNA	YEL064C	protein_coding	protein_coding
V	31694	33466	-	YEL063C	YEL063C_mRNA	YEL063C	protein_coding	protein_coding
V	34407	36254	+	YEL062W	YEL062W_mRNA	YEL062W	protein_coding	protein_coding
V	36535	39537	-	YEL061C	YEL061C_mRNA	CIN8	protein_coding	protein_coding
V	40046	41953	-	YEL060C	YEL060C_mRNA	PRB1	protein_coding	protein_coding
V	42400	42624	-	YEL059C-A	YEL059C-A_mRNA	YEL059C-A	protein_coding	protein_coding
V	42652	42960	+	YEL059W	YEL059W_mRNA	HHY1	protein_coding	protein_coding
V	43252	44925	+	YEL058W	YEL058W_mRNA	PCM1	protein_coding	protein_coding
V	45020	45721	-	YEL057C	YEL057C_mRNA	YEL057C	protein_coding	protein_coding
V	47168	48373	+	YEL056W	YEL056W_mRNA	YEL056W	protein_coding	protein_coding
V	48471	51539	-	YEL055C	YEL055C_mRNA	YEL055C	protein_coding	protein_coding
V	52150	52320	-	snR80	snR80_snoRNA	snR80	snoRNA	snoRNA
V	52721	53218	-	YEL054C	YEL054C_mRNA	RPL12A	protein_coding	protein_coding
V	52908	53255	+	YEL053W-A	YEL053W-A_mRNA	YEL053W-A	protein_coding	protein_coding
V	53901	56102	-	YEL053C	YEL053C_mRNA	MAK10	protein_coding	protein_coding
V	56571	58100	+	YEL052W	YEL052W_mRNA	YEL052W	protein_coding	protein_coding
V	58378	59148	+	YEL051W	YEL051W_mRNA	YEL051W	protein_coding	protein_coding
V	59549	59740	+	YEL050W-A	YEL050W-A_mRNA	YEL050W-A	protein_coding	protein_coding
V	59670	60851	-	YEL050C	YEL050C_mRNA	YEL050C	protein_coding	protein_coding
V	61352	61433	+	snR67	snR67_snoRNA	snR67	snoRNA	snoRNA
V	61699	61789	+	snR53	snR53_snoRNA	snR53	snoRNA	snoRNA
V	61890	61960	-	tG(GCC)E	tG(GCC)E_tRNA	tG(GCC)E	tRNA	tRNA
V	63728	64090	+	YEL049W	YEL049W_mRNA	YEL049W	protein_coding	protein_coding
V	64709	65167	-	YEL048C	YEL048C_mRNA	YEL048C	protein_coding	protein_coding
V	65385	66797	-	YEL047C	YEL047C_mRNA	YEL047C	protein_coding	protein_coding
V	67629	68792	-	YEL046C	YEL046C_mRNA	YEL046C	protein_coding	protein_coding
V	68840	69265	-	YEL045C	YEL045C_mRNA	YEL045C	protein_coding	protein_coding
V	69757	70257	+	YEL044W	YEL044W_mRNA	YEL044W	protein_coding	protein_coding
V	70478	73348	+	YEL043W	YEL043W_mRNA	YEL043W	protein_coding	protein_coding
V	73771	75327	+	YEL042W	YEL042W_mRNA	YEL042W	protein_coding	protein_coding
V	75944	77431	+	YEL041W	YEL041W_mRNA	YEL041W	protein_coding	protein_coding
V	78053	79456	+	YEL040W	YEL040W_mRNA	UTR2	protein_coding	protein_coding
V	79636	79977	-	YEL039C	YEL039C_mRNA	CYC7	protein_coding	protein_coding
V	80462	81145	+	YEL038W	YEL038W_mRNA	YEL038W	protein_coding	protein_coding
V	81407	82603	-	YEL037C	YEL037C_mRNA	YEL037C	protein_coding	protein_coding
V	83050	84552	-	YEL036C	YEL036C_mRNA	ANP1	protein_coding	protein_coding
V	85045	85545	-	YEL035C	YEL035C_mRNA	YEL035C	protein_coding	protein_coding
V	85613	86215	-	YEL034C-A	YEL034C-A_mRNA	YEL034C-A	protein_coding	protein_coding
V	85676	86149	+	YEL034W	YEL034W_mRNA	HYP2	protein_coding	protein_coding
V	86179	86598	+	YEL033W	YEL033W_mRNA	YEL033W	protein_coding	protein_coding
V	86604	86685	+	tS(AGA)E	tS(AGA)E_tRNA	tS(AGA)E	tRNA	tRNA
V	86937	89852	+	YEL032W	YEL032W_mRNA	YEL032W	protein_coding	protein_coding
V	87040	87201	-	YEL032C-A	YEL032C-A_mRNA	YEL032C-A	protein_coding	protein_coding
V	90258	93905	+	YEL031W	YEL031W_mRNA	SPF1	protein_coding	protein_coding
V	94583	94897	-	YEL030C-A	YEL030C-A_mRNA	YEL030C-A	protein_coding	protein_coding
V	94644	96578	+	YEL030W	YEL030W_mRNA	ECM10	protein_coding	protein_coding
V	96858	97796	-	YEL029C	YEL029C_mRNA	YEL029C	protein_coding	protein_coding
V	98668	99129	+	YEL028W	YEL028W_mRNA	YEL028W	protein_coding	protein_coding
V	100133	100204	+	tM(CAU)E	tM(CAU)E_tRNA	tM(CAU)E	tRNA	tRNA
V	100769	101251	+	YEL027W	YEL027W_mRNA	VMA3	protein_coding	protein_coding
V	101943	102323	+	YEL026W	YEL026W_mRNA	YEL026W	protein_coding	protein_coding
V	102581	106147	-	YEL025C	YEL025C_mRNA	YEL025C	protein_coding	protein_coding
V	107260	107907	+	YEL024W	YEL024W_mRNA	YEL024W	protein_coding	protein_coding
V	108504	110552	-	YEL023C	YEL023C_mRNA	YEL023C	protein_coding	protein_coding
V	111421	115800	+	YEL022W	YEL022W_mRNA	YEL022W	protein_coding	protein_coding
V	116167	116970	+	YEL021W	YEL021W_mRNA	YEL021W	protein_coding	protein_coding
V	117183	117380	-	YEL020C-B	YEL020C-B_mRNA	YEL020C-B	protein_coding	protein_coding
V	117211	117474	+	YEL020W-A	YEL020W-A_mRNA	YEL020W-A	protein_coding	protein_coding
V	117667	118035	-	RPR1	RPR1_ncRNA	RPR1	ncRNA	ncRNA
V	118617	120299	-	YEL020C	YEL020C_mRNA	YEL020C	protein_coding	protein_coding
V	120498	121301	-	YEL019C	YEL019C_mRNA	MMS21	protein_coding	protein_coding
V	121455	121988	-	YEL018C-A	YEL018C-A_mRNA	YEL018C-A	protein_coding	protein_coding
V	121471	122310	+	YEL018W	YEL018W_mRNA	YEL018W	protein_coding	protein_coding
V	122798	122929	-	YEL017C-A	YEL017C-A_mRNA	YEL017C-A	protein_coding	protein_coding
V	123657	124670	+	YEL017W	YEL017W_mRNA	YEL017W	protein_coding	protein_coding
V	124737	126218	-	YEL016C	YEL016C_mRNA	YEL016C	protein_coding	protein_coding
V	126629	128284	+	YEL015W	YEL015W_mRNA	EDC3	protein_coding	protein_coding
V	128303	128608	-	YEL014C	YEL014C_mRNA	YEL014C	protein_coding	protein_coding
V	128825	130561	+	YEL013W	YEL013W_mRNA	VAC8	protein_coding	protein_coding
V	131082	131153	-	tQ(UUG)E2	tQ(UUG)E2_tRNA	tQ(UUG)E2	tRNA	tRNA
V	131772	132551	+	YEL012W	YEL012W_mRNA	UBC8	protein_coding	protein_coding
V	133120	135234	+	YEL011W	YEL011W_mRNA	GLC3	protein_coding	protein_coding
V	135425	135497	-	tK(CUU)E1	tK(CUU)E1_tRNA	tK(CUU)E1	tRNA	tRNA
V	136279	136629	+	YEL010W	YEL010W_mRNA	YEL010W	protein_coding	protein_coding
V	136371	136778	-	YEL009C-A	YEL009C-A_mRNA	YEL009C-A	protein_coding	protein_coding
V	138666	138737	+	tR(UCU)E	tR(UCU)E_tRNA	tR(UCU)E	tRNA	tRNA
V	138918	139763	-	YEL009C	YEL009C_mRNA	GCN4	protein_coding	protein_coding
V	140512	140892	+	YEL008W	YEL008W_mRNA	YEL008W	protein_coding	protein_coding
V	140726	140818	-	YEL008C-A	YEL008C-A_mRNA	YEL008C-A	protein_coding	protein_coding
V	141892	143892	+	YEL007W	YEL007W_mRNA	MIT1	protein_coding	protein_coding
V	144327	145334	+	YEL006W	YEL006W_mRNA	YEA6	protein_coding	protein_coding
